PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Room,Side
7503_01,1,True,2,26.0,False,,0.0,0.0,0.0,0.0,True,1,283,1
7503_02,1,False,2,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,1,283,1
7504_01,0,False,2,30.0,False,0.0,2.0,0.0,690.0,86.0,False,5,1552,0
7505_01,2,False,2,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,5,1553,0
7505_02,2,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1553,0
7505_03,2,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1553,0
7506_01,0,False,2,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,5,1554,0
7507_01,0,False,2,19.0,False,0.0,789.0,0.0,0.0,0.0,False,4,499,1
7507_02,0,False,2,6.0,False,0.0,0.0,0.0,0.0,0.0,True,4,499,1
7507_03,0,False,0,4.0,False,0.0,0.0,0.0,0.0,0.0,True,4,499,1
7508_01,1,False,2,23.0,False,3580.0,564.0,103.0,,90.0,False,1,284,1
7509_01,0,False,2,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,5,1434,1
7510_01,2,False,0,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,5,1435,1
7512_01,0,,1,29.0,False,5.0,598.0,,0.0,0.0,False,5,1436,1
7513_01,0,,2,25.0,False,0.0,779.0,0.0,2.0,6.0,False,4,488,0
7514_01,0,False,2,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,5,1555,0
7515_01,2,True,2,24.0,False,0.0,0.0,0.0,0.0,,False,5,1437,1
7515_02,2,False,2,0.0,False,0.0,0.0,,0.0,0.0,True,5,1437,1
7517_01,0,False,1,25.0,False,15.0,3.0,0.0,635.0,0.0,False,5,1557,0
7518_01,1,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,246,0
7518_02,1,False,1,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,False,1,246,0
7520_01,0,False,2,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,5,1559,0
7521_01,0,False,2,44.0,False,657.0,0.0,103.0,0.0,394.0,False,5,1560,0
7522_01,0,False,2,41.0,False,0.0,0.0,0.0,0.0,908.0,False,6,1214,0
7523_01,0,False,2,24.0,False,0.0,0.0,643.0,167.0,0.0,True,6,1219,1
7524_01,0,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1215,0
7524_02,0,True,1,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1215,0
7525_01,1,False,2,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,2,279,1
7525_02,1,True,0,61.0,False,0.0,0.0,0.0,0.0,0.0,True,2,279,1
7527_01,0,False,2,18.0,False,0.0,732.0,2.0,13.0,47.0,True,5,1561,0
7529_01,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1221,1
7531_01,1,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,286,1
7531_02,1,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,286,1
7533_01,0,False,0,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1223,1
7534_01,0,False,1,40.0,False,420.0,0.0,345.0,1.0,0.0,False,5,1439,1
7535_01,0,False,2,19.0,False,122.0,2.0,0.0,480.0,565.0,True,5,1562,0
7536_01,2,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1440,1
7538_01,1,False,2,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,0,81,0
7538_02,1,False,0,37.0,False,18.0,2669.0,0.0,1229.0,,False,0,81,0
7542_01,0,False,2,35.0,False,4.0,53.0,0.0,0.0,844.0,False,5,1442,1
7543_01,0,False,2,29.0,False,0.0,0.0,702.0,0.0,56.0,False,5,1564,0
7544_01,0,False,2,54.0,False,118.0,0.0,0.0,669.0,0.0,False,4,501,1
7545_01,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1225,1
7549_01,0,False,2,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,4,489,0
7550_01,0,True,1,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1216,0
7552_01,0,False,2,26.0,False,0.0,652.0,97.0,43.0,0.0,True,4,490,0
7553_01,0,False,1,19.0,False,10.0,24.0,0.0,0.0,565.0,False,5,1444,1
7559_01,0,False,2,22.0,False,0.0,0.0,441.0,0.0,423.0,False,5,1569,0
7560_01,1,,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,2,244,0
7561_01,0,False,2,18.0,False,388.0,182.0,0.0,66.0,140.0,False,5,1445,1
7563_01,2,True,0,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1570,0
7565_01,1,False,2,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,1,247,0
7565_02,1,True,0,17.0,False,0.0,0.0,,0.0,0.0,True,1,247,0
7565_03,1,False,0,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,1,247,0
7565_04,1,False,2,9.0,False,0.0,0.0,0.0,0.0,0.0,True,1,247,0
7567_01,0,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1227,1
7568_01,0,False,2,19.0,False,380.0,0.0,416.0,0.0,8.0,False,5,1571,0
7569_01,2,False,2,18.0,False,3591.0,0.0,158.0,0.0,120.0,False,4,493,0
7569_02,2,False,2,50.0,True,828.0,0.0,572.0,1367.0,0.0,False,3,237,0
7572_01,0,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1228,1
7573_01,0,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1217,0
7574_01,1,True,0,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1,287,1
7576_01,1,False,2,23.0,False,30.0,2237.0,1.0,49.0,52.0,True,3,239,0
7576_02,1,False,2,39.0,False,2.0,530.0,0.0,,1360.0,False,3,239,0
7577_01,0,False,1,14.0,False,80.0,130.0,0.0,1323.0,0.0,False,4,502,1
7578_01,0,False,0,14.0,False,653.0,0.0,4.0,0.0,0.0,False,5,1572,0
7579_01,0,False,1,45.0,False,1.0,7.0,56.0,613.0,0.0,True,6,1229,1
7580_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1230,1
7583_01,2,False,2,36.0,False,32.0,355.0,1826.0,9.0,0.0,True,5,1574,0
7584_01,1,,3,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,288,1
7584_02,1,True,2,59.0,False,0.0,0.0,0.0,0.0,0.0,True,1,288,1
7584_03,3,False,2,31.0,False,0.0,1000.0,0.0,19.0,1776.0,False,1,288,1
7585_01,1,True,0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,2,281,1
7585_02,1,False,2,39.0,False,8209.0,18.0,432.0,3560.0,54.0,False,2,281,1
7585_03,1,False,2,28.0,False,0.0,2674.0,1309.0,18.0,11.0,True,2,281,1
7585_04,1,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,2,281,1
7586_01,1,False,2,29.0,False,220.0,1130.0,0.0,7.0,951.0,True,2,245,0
7588_01,0,True,0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1219,0
7588_02,0,False,0,15.0,False,0.0,714.0,0.0,0.0,0.0,True,6,1219,0
7592_01,0,False,2,18.0,False,0.0,0.0,0.0,1586.0,0.0,False,5,1450,1
7594_01,1,True,0,49.0,False,0.0,0.0,0.0,0.0,0.0,True,2,282,1
7595_01,0,False,2,36.0,False,0.0,7.0,661.0,0.0,93.0,True,5,1451,1
7596_01,1,True,0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,2,283,1
7596_02,1,True,2,56.0,False,0.0,0.0,0.0,0.0,0.0,True,2,283,1
7598_01,0,True,1,67.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1231,1
7599_01,0,False,2,44.0,False,0.0,204.0,135.0,225.0,223.0,False,4,495,0
7601_01,0,False,2,17.0,False,214.0,552.0,0.0,241.0,0.0,False,6,1232,1
7604_01,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1579,0
7604_02,2,,2,23.0,False,463.0,0.0,658.0,0.0,0.0,False,5,1579,0
7605_01,2,False,0,28.0,False,2484.0,136.0,42.0,0.0,0.0,False,5,1452,1
7606_01,2,True,2,54.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1453,1
7608_01,2,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1454,1
7609_01,1,False,0,40.0,True,0.0,21.0,0.0,1503.0,1392.0,False,0,83,0
7609_02,1,True,2,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0,83,0
7614_01,1,True,0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,2,246,0
7616_01,0,False,1,20.0,False,11.0,725.0,0.0,0.0,0.0,True,5,1457,1
7618_01,0,False,2,18.0,False,761.0,21.0,27.0,0.0,0.0,True,6,1235,1
7620_01,2,False,3,17.0,False,3651.0,0.0,2228.0,38.0,0.0,False,5,1583,0
7621_01,1,True,0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,250,0
7622_01,0,False,2,31.0,False,0.0,0.0,185.0,584.0,0.0,False,6,1237,1
7623_01,0,False,2,40.0,False,0.0,0.0,84.0,798.0,0.0,False,6,1223,0
7624_01,1,True,1,50.0,False,0.0,0.0,0.0,0.0,0.0,True,2,284,1
7625_01,0,False,2,21.0,False,0.0,0.0,114.0,2.0,683.0,False,5,1458,1
7626_01,0,False,2,29.0,False,767.0,16.0,9.0,0.0,0.0,False,4,496,0
7627_01,1,False,0,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,0,92,1
7628_01,2,False,2,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,5,1584,0
7628_02,2,False,2,36.0,False,1103.0,3.0,0.0,0.0,659.0,False,3,240,0
7630_01,0,False,0,48.0,False,0.0,172.0,115.0,1.0,645.0,False,5,1585,0
7631_01,1,False,2,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,4,497,0
7632_01,2,False,2,28.0,False,2703.0,0.0,4.0,1.0,0.0,False,3,226,1
7633_01,3,False,2,39.0,False,0.0,0.0,0.0,847.0,1.0,False,6,1224,0
7634_01,0,True,3,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1239,1
7635_01,1,True,0,58.0,False,0.0,0.0,0.0,0.0,0.0,True,1,289,1
7639_01,1,True,0,44.0,False,0.0,0.0,0.0,,0.0,True,1,290,1
7640_01,0,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1226,0
7641_01,0,False,0,21.0,False,618.0,33.0,1.0,2.0,0.0,True,5,1586,0
7643_01,1,False,0,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,False,2,247,0
7643_02,1,True,2,14.0,False,0.0,0.0,0.0,0.0,0.0,True,2,247,0
7644_01,0,True,1,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1227,0
7646_01,1,False,0,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,2,285,1
7646_02,1,False,0,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,2,285,1
7646_03,1,False,0,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,2,285,1
7647_01,0,False,2,24.0,False,0.0,7.0,127.0,639.0,37.0,False,6,1240,1
7649_01,0,True,2,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1241,1
7650_01,0,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1242,1
7650_02,0,True,0,7.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1242,1
7650_03,0,True,1,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1242,1
7650_04,0,False,2,18.0,False,711.0,12.0,0.0,83.0,0.0,True,5,1461,1
7650_05,0,True,2,4.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1242,1
7652_01,1,True,0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,292,1
7656_01,0,True,2,16.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1244,1
7660_01,1,True,0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,294,1
7661_01,0,True,2,10.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1245,1
7665_01,0,True,3,40.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1229,0
7666_01,2,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1591,0
7667_01,1,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,251,0
7669_01,0,False,2,24.0,False,,636.0,136.0,37.0,0.0,False,6,1230,0
7670_01,2,True,2,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1465,1
7671_01,0,False,2,29.0,False,0.0,7.0,31.0,700.0,0.0,False,5,1466,1
7676_01,2,False,2,37.0,True,2771.0,0.0,6.0,1.0,10.0,False,3,227,1
7677_01,0,True,1,49.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1247,1
7678_01,0,False,2,42.0,False,1132.0,0.0,0.0,77.0,608.0,False,6,1231,0
7678_02,0,True,2,54.0,False,0.0,,0.0,0.0,0.0,True,6,1231,0
7679_01,0,True,2,33.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1232,0
7680_01,1,False,2,27.0,False,0.0,6.0,0.0,7786.0,0.0,False,2,250,0
7682_01,0,True,2,53.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1248,1
7683_01,0,False,2,28.0,False,0.0,817.0,58.0,0.0,25.0,True,5,1467,1
7684_01,1,False,2,24.0,False,812.0,5450.0,0.0,1.0,262.0,True,2,286,1
7687_01,0,False,1,20.0,False,0.0,0.0,8.0,1.0,1175.0,False,5,1596,0
7688_01,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1233,0
7689_01,0,False,3,24.0,False,0.0,96.0,0.0,597.0,0.0,False,5,1597,0
7690_01,0,,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1234,0
7691_01,2,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1598,0
7692_01,1,False,0,32.0,True,0.0,48.0,0.0,3204.0,112.0,False,2,287,1
7693_01,1,False,2,36.0,False,0.0,2979.0,0.0,68.0,347.0,True,1,252,0
7693_02,1,False,2,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,252,0
7694_01,0,False,2,30.0,False,574.0,0.0,,25.0,2.0,False,5,1599,0
7696_01,2,False,2,34.0,False,751.0,0.0,185.0,0.0,77.0,False,4,499,0
7696_02,2,False,2,37.0,False,1000.0,0.0,80.0,40.0,0.0,False,5,1601,0
7697_01,1,,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,1,295,1
7697_02,1,True,0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,295,1
7698_01,2,False,2,39.0,False,332.0,0.0,728.0,2.0,86.0,True,5,1602,0
7699_01,0,False,0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1235,0
7700_01,2,False,2,54.0,False,1144.0,140.0,2.0,2.0,0.0,False,5,1603,0
7702_01,0,True,2,16.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1236,0
7703_01,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1251,1
7703_02,3,True,2,13.0,False,0.0,0.0,,0.0,0.0,True,6,1251,1
7705_01,2,False,2,46.0,False,5888.0,,13.0,12.0,0.0,False,5,1470,1
7707_01,0,False,3,23.0,False,40.0,4.0,9.0,318.0,1413.0,False,6,1237,0
7708_01,0,False,2,18.0,False,110.0,103.0,471.0,11.0,1.0,False,5,1471,1
7709_01,0,False,1,27.0,False,2647.0,0.0,0.0,42.0,32.0,False,5,1604,0
7709_02,0,True,1,24.0,False,0.0,,0.0,0.0,0.0,False,6,1238,0
7710_01,1,False,2,27.0,False,118.0,1769.0,4127.0,118.0,619.0,True,1,253,0
7711_01,3,,2,24.0,False,0.0,82.0,0.0,1624.0,77.0,False,3,241,0
7712_01,1,False,2,25.0,True,1.0,4298.0,0.0,0.0,2.0,True,0,93,1
7713_01,1,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,296,1
7714_01,0,False,2,19.0,False,0.0,28.0,62.0,24.0,1686.0,False,6,1239,0
7715_01,0,False,0,18.0,False,1.0,5.0,305.0,347.0,0.0,False,5,1605,0
7716_01,1,True,0,49.0,False,0.0,0.0,0.0,0.0,0.0,True,4,500,0
7717_01,0,False,2,64.0,False,0.0,0.0,0.0,563.0,344.0,False,6,1240,0
7719_01,2,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,True,4,506,1
7720_01,0,False,0,53.0,False,0.0,0.0,754.0,46.0,0.0,False,5,1606,0
7721_01,2,False,2,27.0,False,83.0,0.0,2621.0,5.0,0.0,True,3,242,0
7723_01,1,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,254,0
7724_01,2,False,2,25.0,False,338.0,319.0,32.0,15.0,0.0,False,5,1472,1
7727_01,0,False,0,33.0,False,0.0,0.0,0.0,436.0,224.0,True,4,507,1
7728_01,1,False,2,27.0,False,0.0,9.0,0.0,40.0,7621.0,False,2,289,1
7729_01,1,True,0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,2,251,0
7731_01,1,True,0,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1,255,0
7736_01,2,False,2,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,4,502,0
7738_01,2,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1476,1
7739_01,0,False,2,22.0,False,60.0,48.0,0.0,0.0,500.0,False,5,1609,0
7741_01,0,False,2,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1252,1
7741_02,0,False,2,24.0,False,9.0,769.0,9.0,0.0,0.0,False,4,508,1
7742_01,2,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1477,1
7742_02,2,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1477,1
7743_01,0,False,2,63.0,False,0.0,243.0,0.0,777.0,0.0,False,6,1244,0
7744_01,1,False,2,19.0,False,0.0,4534.0,0.0,617.0,1156.0,False,1,298,1
7744_02,1,True,2,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1,298,1
7746_01,1,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
7747_01,2,False,2,41.0,False,688.0,31.0,1880.0,0.0,,False,5,1611,0
7748_01,1,False,2,44.0,False,18.0,1451.0,0.0,279.0,64.0,False,0,94,1
7748_02,1,False,2,39.0,True,0.0,395.0,0.0,1012.0,1080.0,False,0,94,1
7749_01,2,True,0,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3,244,0
7749_02,2,False,2,37.0,False,416.0,56.0,1912.0,0.0,0.0,False,3,244,0
7751_01,1,True,0,41.0,False,0.0,0.0,0.0,0.0,0.0,True,2,252,0
7752_01,0,False,1,18.0,False,0.0,0.0,0.0,746.0,1.0,False,5,1480,1
7753_01,0,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1245,0
7754_01,1,False,0,55.0,False,1.0,2670.0,34.0,542.0,1339.0,True,1,299,1
7755_01,0,True,2,21.0,False,0.0,0.0,0.0,0.0,0.0,True,4,503,0
7757_01,1,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,300,1
7757_02,1,False,2,43.0,False,0.0,8948.0,0.0,153.0,872.0,True,1,300,1
7760_01,0,False,1,32.0,False,0.0,494.0,0.0,0.0,213.0,False,6,1253,1
7761_01,0,False,2,23.0,False,1.0,0.0,0.0,237.0,553.0,True,5,1612,0
7761_02,0,True,0,5.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1246,0
7763_01,0,False,0,14.0,False,325.0,0.0,19.0,506.0,2.0,False,6,1254,1
7764_01,0,False,2,24.0,False,1405.0,0.0,14.0,2.0,163.0,False,5,1613,0
7767_01,0,True,1,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1257,1
7768_01,0,False,2,14.0,False,0.0,268.0,239.0,127.0,0.0,True,5,1484,1
7769_01,0,False,2,20.0,False,98.0,499.0,0.0,142.0,52.0,False,4,504,0
7770_01,0,False,2,17.0,False,527.0,124.0,37.0,290.0,30.0,False,6,1258,1
7770_02,0,False,0,20.0,False,748.0,0.0,0.0,0.0,487.0,False,5,1485,1
7771_01,0,False,2,22.0,False,0.0,,692.0,18.0,0.0,True,6,1259,1
7773_01,0,True,2,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1248,0
7774_01,2,False,0,67.0,False,1146.0,16.0,39.0,0.0,518.0,True,3,245,0
7775_01,1,False,0,28.0,False,7.0,489.0,0.0,4.0,6027.0,False,2,253,0
7776_01,1,False,3,57.0,False,0.0,412.0,0.0,5491.0,234.0,False,3,246,0
7777_01,0,True,1,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1249,0
7778_01,2,False,2,34.0,False,1199.0,33.0,346.0,0.0,0.0,False,5,1486,1
7778_02,2,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,False,4,510,1
7780_01,0,False,0,33.0,False,0.0,53.0,615.0,9.0,0.0,True,5,1614,0
7782_01,1,False,0,33.0,False,0.0,73.0,31.0,8493.0,9065.0,False,2,291,1
7782_02,1,False,2,28.0,False,0.0,180.0,0.0,778.0,4973.0,False,2,291,1
7783_01,2,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1487,1
7784_01,2,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1615,0
7785_01,0,False,2,13.0,False,406.0,0.0,52.0,0.0,387.0,False,6,1261,1
7786_01,0,False,2,38.0,False,0.0,0.0,0.0,45.0,3372.0,False,5,1616,0
7787_01,1,False,0,39.0,False,258.0,1541.0,0.0,,621.0,False,1,301,1
7787_02,1,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
7788_01,0,False,1,43.0,False,0.0,0.0,110.0,538.0,0.0,False,5,1488,1
7789_01,0,False,2,32.0,False,,368.0,0.0,304.0,741.0,False,5,1489,1
7790_01,3,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,False,5,1490,1
7790_02,2,False,0,45.0,False,810.0,0.0,132.0,198.0,0.0,False,5,1490,1
7790_03,2,True,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1490,1
7791_01,0,False,0,64.0,False,19.0,261.0,208.0,0.0,214.0,False,5,1491,1
7793_01,3,False,2,18.0,False,0.0,0.0,0.0,0.0,2141.0,False,5,1617,0
7797_01,0,False,2,44.0,False,358.0,303.0,0.0,0.0,131.0,False,4,506,0
7800_01,0,True,2,15.0,False,0.0,0.0,,0.0,0.0,True,6,1251,0
7801_01,3,False,0,21.0,False,1720.0,2337.0,0.0,1.0,335.0,False,8,Unknown,2
7802_01,2,False,2,33.0,False,166.0,634.0,419.0,201.0,1178.0,False,5,1620,0
7803_01,0,False,0,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1253,0
7803_02,0,True,0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1253,0
7805_01,0,False,2,37.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1254,0
7806_01,0,False,0,24.0,False,0.0,688.0,0.0,0.0,1.0,False,5,1621,0
7808_01,0,False,2,26.0,False,0.0,79.0,53.0,,0.0,False,6,1256,0
7809_01,2,True,2,26.0,False,0.0,0.0,,0.0,0.0,True,5,1493,1
7809_02,2,True,2,26.0,False,0.0,0.0,0.0,0.0,,True,5,1493,1
7810_01,0,False,2,22.0,False,769.0,0.0,0.0,1.0,729.0,False,5,1494,1
7812_01,2,False,2,26.0,False,1333.0,0.0,50.0,0.0,0.0,False,5,1495,1
7813_01,0,False,2,27.0,False,0.0,55.0,0.0,740.0,85.0,False,5,1622,0
7815_01,0,False,1,27.0,False,0.0,605.0,0.0,0.0,0.0,True,5,1496,1
7816_01,0,,1,37.0,False,0.0,925.0,0.0,0.0,0.0,True,5,1497,1
7818_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1257,0
7820_01,0,False,0,24.0,False,0.0,0.0,809.0,0.0,0.0,True,6,1258,0
7821_01,3,False,2,23.0,False,535.0,3.0,17.0,0.0,214.0,False,6,1264,1
7824_01,0,False,1,18.0,False,0.0,76.0,0.0,993.0,6.0,False,5,1624,0
7828_01,0,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1266,1
7829_01,0,True,2,4.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1267,1
7830_01,0,True,1,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1268,1
7830_02,0,True,1,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6,1268,1
7830_03,0,False,2,46.0,False,0.0,,0.0,17.0,655.0,False,6,1268,1
7830_04,3,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1268,1
7831_01,2,False,2,16.0,False,1095.0,0.0,54.0,0.0,0.0,False,5,1626,0
7832_01,2,False,2,19.0,False,1823.0,36.0,81.0,0.0,0.0,False,3,228,1
7833_01,1,False,0,34.0,False,0.0,3424.0,6.0,2445.0,1128.0,False,1,305,1
7833_02,1,False,2,34.0,False,11.0,3299.0,0.0,1013.0,15.0,True,1,305,1
7834_01,0,False,2,24.0,False,482.0,967.0,349.0,19.0,0.0,False,6,1269,1
7835_01,0,True,1,28.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1270,1
7837_01,1,True,0,44.0,False,0.0,0.0,0.0,0.0,0.0,True,1,306,1
7837_02,1,True,2,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,306,1
7839_01,0,False,2,20.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1259,0
7840_01,0,False,1,18.0,False,328.0,0.0,0.0,24.0,309.0,False,5,1500,1
7841_01,0,False,1,43.0,False,6.0,25.0,0.0,5250.0,0.0,False,6,1260,0
7841_02,0,False,1,48.0,False,0.0,0.0,501.0,242.0,0.0,False,5,1627,0
7842_01,2,False,2,46.0,False,52.0,0.0,1185.0,61.0,0.0,True,4,513,1
7843_01,2,True,2,75.0,False,0.0,0.0,0.0,0.0,0.0,True,8,Unknown,2
7845_01,1,True,0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,307,1
7847_01,0,False,2,34.0,False,0.0,9.0,617.0,0.0,281.0,False,6,1261,0
7848_01,2,,2,29.0,False,1052.0,0.0,635.0,0.0,0.0,False,8,Unknown,2
7848_02,2,True,2,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1501,1
7849_01,0,False,2,22.0,False,558.0,63.0,0.0,0.0,0.0,False,6,1271,1
7850_01,2,True,2,42.0,False,0.0,0.0,0.0,0.0,0.0,False,4,514,1
7851_01,2,True,2,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1629,0
7852_01,0,False,2,15.0,False,0.0,6.0,0.0,981.0,0.0,False,4,508,0
7853_01,3,False,2,42.0,False,1227.0,773.0,14.0,0.0,0.0,False,5,1502,1
7853_02,2,False,2,31.0,False,166.0,0.0,297.0,835.0,0.0,False,4,515,1
7853_03,2,True,2,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1502,1
7856_01,0,False,2,34.0,False,0.0,0.0,0.0,156.0,620.0,False,5,1503,1
7858_01,0,False,2,21.0,False,9.0,0.0,0.0,25.0,811.0,False,6,1264,0
7858_02,0,False,0,16.0,False,0.0,11.0,0.0,863.0,0.0,False,5,1630,0
7858_03,0,False,2,40.0,False,634.0,60.0,134.0,0.0,0.0,False,5,1630,0
7859_01,3,False,2,23.0,False,550.0,0.0,738.0,0.0,0.0,True,5,1504,1
7861_01,0,True,2,6.0,False,0.0,0.0,0.0,0.0,0.0,False,6,1265,0
7863_01,0,False,2,17.0,False,99.0,516.0,1967.0,0.0,6.0,True,5,1505,1
